code,name,market,close,volume,trade_value,turnover,short_used_ratio,margin_used_ratio
8442,威宏-KY,TWSE,69.6,29000.0,2009900.0,0.0,0.0,0.0
8443,阿瘦,TWSE,13.5,31201.0,420863.0,0.0,0.0,0.0
8454,富邦媒,TWSE,208.0,36001.0,7502229.0,0.0,0.0,0.0
8463,潤泰材,TWSE,17.2,26000.0,449400.0,0.0,0.0,0.0
8464,億豐,TWSE,274.0,403150.0,109570400.0,0.0,0.0,0.0
8466,美吉吉-KY,TWSE,91.2,35000.0,3193300.0,0.0,0.0,0.0
8467,波力-KY,TWSE,0.0,0.0,0.0,0.0,0.0,0.0
8473,山林水,TWSE,58.8,58110.0,3410033.0,0.0,0.0,0.0
8478,東哥遊艇,TWSE,72.3,632025.0,46658425.0,0.0,0.0,0.0
8480,泰昇-KY,TWSE,128.0,2000.0,256000.0,0.0,0.0,0.0
8481,政伸,TWSE,45.3,12000.0,544700.0,0.0,0.0,0.0
8488,吉源-KY,TWSE,30.4,18000.0,543700.0,0.0,0.0,0.0
8499,鼎炫-KY,TWSE,105.0,131130.0,13737780.0,0.0,0.0,0.0
8926,台汽電,TWSE,26.95,1930152.0,51958023.0,0.0,0.0,0.0
8940,新天地,TWSE,13.65,7000.0,96500.0,0.0,0.0,0.0
8996,高力,TWSE,38.9,518443.0,20005128.0,0.0,0.0,0.0
9103,美德醫療-DR,TWSE,1.42,319000.0,452730.0,0.0,0.0,0.0
9105,泰金寶-DR,TWSE,2.92,1249498.0,3643859.0,0.0,0.0,0.0
9110,越南控-DR,TWSE,3.49,22000.0,76880.0,0.0,0.0,0.0
9136,巨騰-DR,TWSE,8.48,1177344.0,9891825.0,0.0,0.0,0.0
9157,陽光能源-DR,TWSE,1.39,80555.0,111180.0,0.0,0.0,0.0
9188,精熙-DR,TWSE,5.27,160000.0,848100.0,0.0,0.0,0.0
9802,鈺齊-KY,TWSE,73.1,215522.0,15791300.0,0.0,0.0,0.0
9902,台火,TWSE,9.96,19489.0,194159.0,0.0,0.0,0.0
9904,寶成,TWSE,37.25,3260760.0,121745868.0,0.0,0.0,0.0
9905,大華,TWSE,24.8,3362002.0,83357400.0,0.0,0.0,0.0
9906,欣巴巴,TWSE,15.45,96874.0,1506834.0,0.0,0.0,0.0
9907,統一實,TWSE,13.85,772655.0,10663736.0,0.0,0.0,0.0
9908,大台北,TWSE,26.85,109037.0,2925047.0,0.0,0.0,0.0
9910,豐泰,TWSE,135.5,358072.0,48451748.0,0.0,0.0,0.0
9911,櫻花,TWSE,37.05,123722.0,4587810.0,0.0,0.0,0.0
9912,偉聯,TWSE,7.95,45882.0,365808.0,0.0,0.0,0.0
9914,美利達,TWSE,128.0,1169788.0,149358864.0,0.0,0.0,0.0
9917,中保科,TWSE,90.9,73466.0,6686248.0,0.0,0.0,0.0
9918,欣天然,TWSE,32.3,2001.0,64332.0,0.0,0.0,0.0
9919,康那香,TWSE,11.8,205134.0,2408597.0,0.0,0.0,0.0
9921,巨大,TWSE,156.0,444171.0,69248587.0,0.0,0.0,0.0
9924,福興,TWSE,37.9,136007.0,5156867.0,0.0,0.0,0.0
9925,新保,TWSE,38.35,49410.0,1896384.0,0.0,0.0,0.0
9926,新海,TWSE,40.2,13000.0,522400.0,0.0,0.0,0.0
9927,泰銘,TWSE,38.9,186561.0,7250372.0,0.0,0.0,0.0
9928,中視,TWSE,0.0,1.0,4.0,0.0,0.0,0.0
9929,秋雨,TWSE,11.75,449193.0,5299136.0,0.0,0.0,0.0
9930,中聯資源,TWSE,56.2,74782.0,4207424.0,0.0,0.0,0.0
9931,欣高,TWSE,0.0,1.0,33.0,0.0,0.0,0.0
9933,中鼎,TWSE,44.35,1149115.0,51226625.0,0.0,0.0,0.0
9934,成霖,TWSE,21.6,610500.0,13193049.0,0.0,0.0,0.0
9935,慶豐富,TWSE,24.65,750996.0,18631798.0,0.0,0.0,0.0
9937,全國,TWSE,39.5,33074.0,1301207.0,0.0,0.0,0.0
9938,百和,TWSE,120.5,500459.0,60783306.0,0.0,0.0,0.0
9939,宏全,TWSE,58.8,1075394.0,63098713.0,0.0,0.0,0.0
9940,信義,TWSE,38.05,380599.0,14604462.0,0.0,0.0,0.0
9941,裕融,TWSE,105.5,408502.0,43191714.0,0.0,0.0,0.0
9942,茂順,TWSE,89.0,48750.0,4330850.0,0.0,0.0,0.0
9943,好樂迪,TWSE,52.4,95774.0,5008511.0,0.0,0.0,0.0
9944,新麗,TWSE,19.6,195000.0,3854750.0,0.0,0.0,0.0
9945,潤泰新,TWSE,30.85,2202355.0,67993532.0,0.0,0.0,0.0
9946,三發地產,TWSE,11.3,98290.0,1112827.0,0.0,0.0,0.0
9955,佳龍,TWSE,13.6,37952.0,516648.0,0.0,0.0,0.0
9958,世紀鋼,TWSE,17.25,3933161.0,69509964.0,0.0,0.0,0.0
1240,茂生農經,TWO,59.5,10261.0,609244.0,0.0,0.0,0.0
